Time (s),Current (uA)
122.26,3555839.57
122.27,3617946.51
122.28,4355179.5
122.29,3380524.14
122.3,4031095.61
122.31,3702142.01
122.32,3313668.88
122.33,3875045.24
122.34,2661202.6
122.35,3331414.46
122.36,4483367.3
122.37,4299621.74
122.38,3777171.2
122.39,3456183.81
122.4,3837504.77
122.41,3979032.8
122.42,2900408.8
122.43,3909278.22
122.44,3129804.29
122.45,4045334.18
122.46,3878651.36
122.47,4303315.08
122.48,3170015.96
122.49,3914355.61
122.5,3473715.86
122.51,4250222.58
122.52,2845972.79
122.53,4183691.44
122.54,2591037.3
122.55,3404977.29
122.56,3955526.78
122.57,3875815.52
122.58,3893482.5
122.59,3023409.1
122.6,4140625.33
122.61,4726900.24
122.62,3029909.74
122.63,3419173.97
122.64,4167251.14
122.65,4484621.2
122.66,3975678.68
122.67,3306254.18
122.68,3225017.45
122.69,4002522.34
122.7,4315831.96
122.71,3540044.73
122.72,3851953.99
122.73,4754021.97
122.74,3369128.96
122.75,4528515.97
122.76,3826318.19
122.77,3544577.91
122.78,4075809.09
122.79,3775294.63
122.8,4481776.21
122.81,4274928.29
122.82,3301238.03
122.83,3380861.36
122.84,3248166.65
122.85,3934490.31
122.86,4459097.79
122.87,3121218.68
122.88,3860254.01
122.89,4403034.27
122.9,3300177.94
122.91,3809798.68
122.92,3638726.96
122.93,3996492.29
122.94,4327147.68
122.95,4523114.93
122.96,4299347.94
122.97,4610347.97
122.98,4038232.84
122.99,3243523.11
123.0,3913881.64
123.01,3824683.04
123.02,4926067.66
123.03,3179895.47
123.04,3108285.76
123.05,2979839.17
123.06,5140918.17
123.07,3524913.18
123.08,3568307.46
123.09,2500060.25
123.1,3759809.67
123.11,2858326.54
123.12,3969002.9
123.13,3487901.25
123.14,3842922.68
123.15,3861892.72
123.16,4058152.26
123.17,3571877.15
123.18,3962900.5
123.19,4247221.85
123.2,4145142.93
123.21,4022395.69
123.22,3869385.92
123.23,4711981.87
123.24,2914422.3
123.25,4164476.85
123.26,4149190.49
123.27,4362021.24
123.28,3519058.13
123.29,3172985.19
123.3,4728788.25
123.31,4286840.93
123.32,2933274.02
123.33,5967991.31
123.34,3439387.52
123.35,4290276.69
123.36,3964662.04
123.37,3830554.81
123.38,4304445.39
123.39,3164330.5
123.4,5109009.09
123.41,4269218.6
123.42,3976854.65
123.43,4374543.25
123.44,4093158.37
123.45,3636417.99
123.46,3629980.29
123.47,4145897.96
123.48,3533057.96
123.49,4053777.63
123.5,4685633.56
123.51,3019607.11
123.52,5200583.5
123.53,3962595.8
123.54,3962298.03
123.55,3803342.01
123.56,4764451.28
123.57,4207516.62
123.58,3232234.32
123.59,3430414.31
123.6,4904004.32
123.61,4504032.14
123.62,4412526.61
123.63,4070641.67
123.64,4257887.97
123.65,4263950.15
123.66,3905693.61
123.67,3206934.82
123.68,3490639.97
123.69,3649082.49
123.7,3341853.65
123.71,4525165.44
123.72,3994847.06
123.73,4149662.17
123.74,4430435.02
123.75,3583347.75
123.76,4085587.97
123.77,3343979.0
123.78,3949398.05
123.79,4778193.74
123.8,3186144.93
123.81,4200880.45
123.82,3912238.16
123.83,3901568.27
123.84,4169445.99
123.85,3584222.93
123.86,3258556.32
123.87,4542039.27
123.88,3378636.01
123.89,4067128.7
123.9,4710510.11
123.91,3439558.67
123.92,3178077.0
123.93,4309952.35
123.94,3525145.43
123.95,3840657.04
123.96,3937181.15
123.97,4309748.71
123.98,3821231.35
123.99,3223779.91
124.0,4133769.97
124.01,3616360.24
124.02,3215542.99
124.03,3953128.6
124.04,3848494.15
124.05,3775217.34
124.06,4443907.57
124.07,3113217.96
124.08,3772509.01
124.09,4136853.58
124.1,3887088.87
124.11,2041757.87
124.12,4545886.13
124.13,4517067.76
124.14,4318621.1
124.15,3270541.15
124.16,3544323.43
124.17,3889022.19
124.18,3860193.87
124.19,3976810.23
124.2,4015224.76
124.21,4636866.26
124.22,3347248.38
124.23,4023454.29
124.24,3859160.47
124.25,3557356.63
124.26,3505531.27
124.27,4091679.89
124.28,3229655.93
124.29,3799044.07
124.3,4892266.61
124.31,3589698.23
124.32,3750201.57
124.33,2528641.57
124.34,4260072.38
124.35,3892091.09
124.36,3775455.24
124.37,3267812.18
124.38,4012138.65
124.39,3189320.83
124.4,4372083.2
124.41,3477345.98
124.42,3342060.3
124.43,4073834.88
124.44,3417862.28
124.45,4033172.71
124.46,3646919.2
124.47,4347019.3
124.48,3694694.87
124.49,3014175.71
124.5,4418842.81
124.51,4316061.03
124.52,3939929.48
124.53,3486486.58
124.54,4043477.21
124.55,3085738.28
124.56,4714095.39
124.57,3319797.07
124.58,3805971.83
124.59,3667562.0
124.6,3209296.1
124.61,4451126.86
124.62,4801588.82
124.63,5353406.78
124.64,3545749.94
124.65,3706624.93
124.66,3732258.34
124.67,3037239.35
124.68,4222741.22
124.69,3877544.3
124.7,4025016.25
124.71,3324067.21
124.72,5207262.74
124.73,4850246.31
124.74,3180010.86
124.75,3968256.79
124.76,4375397.84
124.77,3756231.08
124.78,4537211.82
124.79,3245862.74
124.8,4125787.58
124.81,4426891.87
124.82,3605517.27
124.83,3807253.98
124.84,4316591.4
124.85,3828545.42
124.86,3741096.06
124.87,3482216.51
124.88,3625307.8
124.89,3876242.0
124.9,3414432.94
124.91,4344801.91
124.92,3645214.96
124.93,3474413.17
124.94,3849189.78
124.95,3688821.34
124.96,3037000.85
124.97,5188192.58
124.98,5363420.19
124.99,4869630.88
125.0,3652289.21
125.01,4383793.43
125.02,3815030.7
125.03,4550090.95
125.04,3766472.76
125.05,3087862.49
125.06,2883693.99
125.07,3877603.35
125.08,4765477.46
125.09,3918013.23
125.1,4282585.7
125.11,3173309.25
125.12,4386956.07
125.13,4286251.86
125.14,2602783.59
125.15,3809474.05
125.16,3549971.78
125.17,4344904.89
125.18,3788085.42
125.19,3285542.43
125.2,4062607.64
125.21,4147100.42
125.22,3978405.61
125.23,3473170.12
125.24,4849832.54
125.25,3222026.18
125.26,4179471.54
125.27,3824494.49
125.28,2610036.5
125.29,3592363.73
125.3,3843247.24
125.31,3605656.56
125.32,4043220.65
125.33,3934008.59
125.34,3439862.35
125.35,4028293.69
125.36,3430552.2
125.37,4391055.43
125.38,3852179.94
125.39,4331203.23
125.4,4302105.57
125.41,3935409.49
125.42,4101553.64
125.43,3908985.42
125.44,2684832.27
125.45,4000741.84
125.46,4227733.03
125.47,3473439.26
125.48,4628417.93
125.49,3900247.45
125.5,4465446.88
125.51,4531170.11
125.52,2894758.69
125.53,3040429.73
125.54,3803309.32
125.55,4356021.53
125.56,5083061.51
125.57,2729316.79
125.58,3793384.18
125.59,4814344.82
125.6,4938765.06
125.61,2796636.87
125.62,4264228.17
125.63,4488093.81
125.64,3747243.08
125.65,3280026.07
125.66,3883982.91
125.67,4125507.61
125.68,4516305.3
125.69,3334767.59
125.7,4517236.4
125.71,4047252.21
125.72,3113607.26
125.73,3536740.27
125.74,4187287.85
125.75,3953837.31
125.76,2682495.12
125.77,3760029.4
125.78,3827633.18
125.79,4028179.56
125.8,3303396.62
125.81,4261802.54
125.82,4579139.83
125.83,3851852.26
125.84,4542353.97
125.85,3062173.06
125.86,4365061.61
125.87,4225083.92
125.88,2464030.38
125.89,4199249.62
125.9,4281153.95
125.91,4164496.95
125.92,2928950.7
125.93,4081777.3
125.94,3202570.58
125.95,4552970.86
125.96,3424955.24
125.97,3987293.86
125.98,3876854.53
125.99,3878719.49
126.0,4895087.49
126.01,3326043.87
126.02,4831512.84
126.03,2894315.37
126.04,3917546.49
126.05,4708668.33
126.06,3307056.4
126.07,4109417.64
126.08,3577176.51
126.09,4199406.79
126.1,3848800.65
126.11,3697597.44
126.12,3685818.19
126.13,3802582.84
126.14,4683612.25
126.15,4408323.92
126.16,3298422.02
126.17,4186504.28
126.18,2954220.1
126.19,2831712.26
126.2,3856223.48
126.21,3866045.69
126.22,4622030.22
126.23,5450889.54
126.24,4164925.49
126.25,3226060.3
126.26,3578733.36
126.27,3542979.35
126.28,3460836.71
126.29,3522614.19
126.3,3509746.1
126.31,4027767.53
126.32,4119275.77
126.33,3255070.32
126.34,4952614.75
126.35,4498105.44
126.36,4077835.15
126.37,4212066.23
126.38,2968684.27
126.39,4621259.6
126.4,4057584.98
126.41,4068908.28
126.42,3391041.33
126.43,4258016.29
126.44,4290557.13
126.45,3801085.43
126.46,4234105.21
126.47,3537821.26
126.48,4110172.45
126.49,3493697.65
126.5,3706251.25
126.51,4663755.22
126.52,4490133.15
126.53,3715016.16
126.54,3880375.92
126.55,3361876.52
126.56,3748037.58
126.57,4260611.59
126.58,3091080.91
126.59,4583942.48
126.6,3747419.92
126.61,4337088.27
126.62,4678890.65
126.63,3585319.52
126.64,3599077.67
126.65,3791982.22
126.66,4381807.32
126.67,3354279.93
126.68,4505306.95
126.69,4463167.28
126.7,3476531.77
126.71,4056130.03
126.72,3514276.57
126.73,3420060.97
126.74,3152082.32
126.75,4626777.35
126.76,6082928.31
126.77,4061524.85
126.78,3899169.32
126.79,4028420.15
126.8,3616624.76
126.81,2858044.39
126.82,4822994.1
126.83,5189781.59
126.84,4394037.89
126.85,4277614.0
126.86,3683152.54
126.87,3402679.88
126.88,4048990.63
126.89,2533779.02
126.9,3623101.22
126.91,4572067.69
126.92,3939879.67
126.93,4390816.94
126.94,2553534.69
126.95,3820673.47
126.96,3730768.26
126.97,4553877.26
126.98,3180075.26
126.99,3272423.73
127.0,4171590.98
127.01,4923353.88
127.02,4594304.47
127.03,4873866.82
127.04,3247692.59
127.05,4132539.75
127.06,4763498.48
127.07,3087143.24
127.08,4502635.94
127.09,4060132.69
127.1,3984949.91
127.11,3368486.9
127.12,3235985.7
127.13,4662138.43
127.14,3554666.16
127.15,4056366.7
127.16,3821526.11
127.17,4322192.37
127.18,3025820.12
127.19,4389762.2
127.2,4698534.03
127.21,4051367.14
127.22,4812025.54
127.23,4008847.68
127.24,4309098.24
127.25,3283085.37
127.26,4121410.1
127.27,3800868.34
127.28,3942412.15
127.29,3452410.82
127.3,3911272.18
127.31,4126285.06
127.32,3729515.21
127.33,4599265.81
127.34,2768597.94
127.35,4259694.41
127.36,3737615.71
127.37,3658948.44
127.38,3734603.25
127.39,4124758.2
127.4,3274334.39
127.41,2967165.69
127.42,3636862.65
127.43,4373224.54
127.44,3661708.76
127.45,4885616.86
127.46,4046272.35
127.47,3633106.72
127.48,3443109.05
127.49,4370067.52
127.5,4305841.07
127.51,3031891.67
127.52,3797186.73
127.53,3935046.79
127.54,4604247.75
127.55,4222807.19
127.56,4122396.78
127.57,2945650.83
127.58,4738511.2
127.59,3928016.5
127.6,4626622.34
127.61,3046078.62
127.62,3375791.57
127.63,3531219.44
127.64,5076693.38
127.65,3477693.05
127.66,5022148.68
127.67,3990862.14
127.68,3750254.03
127.69,3656945.96
127.7,4919982.63
127.71,3776375.57
127.72,3021140.53
127.73,4184312.8
127.74,4683072.34
127.75,4830268.49
127.76,2413270.58
127.77,4341841.0
127.78,2834128.35
127.79,4599247.27
127.8,4351886.59
127.81,5273579.45
127.82,3301756.18
127.83,3579949.84
127.84,3339018.54
127.85,4243371.52
127.86,3123271.72
127.87,4911181.59
127.88,3457673.08
127.89,4222291.05
127.9,4225437.53
127.91,3454326.05
127.92,4147812.89
127.93,4369593.41
127.94,2723499.96
127.95,3698607.83
127.96,3473331.17
127.97,3870536.19
127.98,5204355.19
127.99,3699672.86
128.0,2966296.93
128.01,3912913.0
128.02,4190624.98
128.03,4107418.32
128.04,4572601.58
128.05,4059626.74
128.06,3609455.97
128.07,3255789.8
128.08,4181167.9
128.09,3487346.26
128.1,3605476.75
128.11,3854235.58
128.12,3714515.72
128.13,5199355.7
128.14,3714763.05
128.15,4643843.92
128.16,4259629.79
128.17,4543411.49
128.18,4538021.99
128.19,3299090.1
128.2,4443453.27
128.21,3745709.01
128.22,3818026.75
128.23,4291429.3
128.24,3719873.55
128.25,3564464.19
128.26,3451116.2
128.27,3853789.34
128.28,4334647.97
128.29,4180749.74
128.3,3530236.86
128.31,3858635.05
128.32,3167894.11
128.33,4259690.97
128.34,3699078.92
128.35,3800650.35
128.36,4329427.73
128.37,4078773.85
128.38,3801023.46
128.39,3454931.8
128.4,3621641.68
128.41,4750837.37
128.42,3929796.92
128.43,3360393.92
128.44,4461811.64
128.45,4249074.48
128.46,2944369.44
128.47,3978943.16
128.48,3809049.2
128.49,3989346.44
128.5,4268818.14
128.51,3248883.31
128.52,3934881.47
128.53,3413346.46
128.54,4749098.62
128.55,4072860.71
128.56,4179095.44
128.57,2937987.93
128.58,3174323.98
128.59,3813294.65
128.6,3453149.23
128.61,4381746.17
128.62,3179447.38
128.63,4078217.73
128.64,3267974.06
128.65,3948090.62
128.66,4065042.08
128.67,3111320.97
128.68,4674157.4
128.69,4264041.89
128.7,4408535.1
128.71,4587698.22
128.72,2939354.11
128.73,4791512.42
128.74,4540706.85
128.75,4383168.33
128.76,2641089.45
128.77,4200135.13
128.78,2884151.36
128.79,4559011.24
128.8,5166500.08
128.81,4009857.46
128.82,3325007.03
128.83,3574234.57
128.84,3658681.06
128.85,3139464.58
128.86,4937836.93
128.87,3300936.88
128.88,5004982.34
128.89,4750670.94
128.9,3966212.12
128.91,3183108.04
128.92,3929320.79
128.93,3741776.58
128.94,3142093.93
128.95,4316741.09
128.96,4268147.3
128.97,4123876.78
128.98,3107126.75
128.99,3029123.11
129.0,3283923.63
129.01,3365643.07
129.02,4770357.9
129.03,4469364.06
129.04,3344108.71
129.05,2893558.79
129.06,4352342.76
129.07,4115266.04
129.08,2402737.15
129.09,4004787.37
129.1,3369631.63
129.11,3698519.47
129.12,3856219.54
129.13,4560608.81
129.14,3623274.04
129.15,3890772.75
129.16,3514615.29
129.17,4299499.67
129.18,3456095.03
129.19,4551029.52
129.2,4382250.65
129.21,4651876.16
129.22,3645010.64
129.23,4241342.09
129.24,3397020.04
129.25,3504798.37
129.26,4061636.72
129.27,3446279.14
129.28,3725924.58
129.29,3574432.75
129.3,4795000.83
129.31,3870526.0
129.32,3277710.34
129.33,3630124.08
129.34,4940047.54
129.35,2960977.38
129.36,3466942.52
129.37,4328582.2
129.38,3675816.72
129.39,3165263.02
129.4,5294655.11
129.41,3135609.44
129.42,4569589.92
129.43,2373255.57
129.44,5100266.87
129.45,3525127.06
129.46,4443669.55
129.47,2882468.38
129.48,3937075.69
129.49,3475156.59
129.5,3403698.56
129.51,3940709.01
129.52,4425175.4
129.53,3666119.31
129.54,3404353.87
129.55,3564082.26
129.56,3410725.48
129.57,4090620.41
129.58,3975098.62
129.59,3982146.55
129.6,3472389.3
129.61,4291273.67
129.62,4197992.43
129.63,2895002.46
129.64,3985272.25
129.65,3442629.7
129.66,3312776.59
129.67,3588553.67
129.68,3334123.91
129.69,4059242.84
129.7,3449528.1
129.71,4102975.73
129.72,2959842.81
129.73,2941146.4
129.74,4695478.19
129.75,4171747.26
129.76,3533675.25
129.77,3318685.34
129.78,3683008.95
129.79,4546688.74
129.8,3334197.34
129.81,5582398.09
129.82,4029678.91
129.83,3474373.21
129.84,4505896.78
129.85,3121338.28
129.86,3617032.01
129.87,3597779.46
129.88,4455239.44
129.89,4152880.95
129.9,3511585.72
129.91,4041552.13
129.92,3476852.94
129.93,4301678.65
129.94,3324643.89
129.95,3723818.08
129.96,3113008.2
129.97,4499976.58
129.98,3432604.14
129.99,4359790.43
130.0,3038140.97
130.01,4204533.45
130.02,3135489.71
130.03,3557903.22
130.04,6495982.85
130.05,3963838.66
130.06,3916196.05
130.07,4233971.5
130.08,3412911.17
130.09,3168448.83
130.1,4007030.42
130.11,4318114.4
130.12,3385810.78
130.13,3834776.13
130.14,3988679.49
130.15,4088194.35
130.16,3485219.51
130.17,4802397.56
130.18,3263839.78
130.19,4311752.99
130.2,4023337.12
130.21,2872387.98
130.22,3732226.9
130.23,3399194.97
130.24,3752253.72
130.25,3776964.52
130.26,4258857.6
130.27,4390814.3
130.28,4545164.94
130.29,3780138.85
130.3,3522481.49
130.31,3205120.55
130.32,4588153.61
130.33,3627764.26
130.34,4288778.99
130.35,4153591.45
130.36,4383731.35
130.37,3040150.28
130.38,4016914.53
130.39,4215079.32
130.4,4609419.45
130.41,2948090.21
130.42,4247111.54
130.43,3479709.54
130.44,4160143.35
130.45,3418056.16
130.46,3477227.03
130.47,4329343.5
130.48,4551829.5
130.49,3595523.98
130.5,3958827.12
130.51,3297382.56
130.52,4305940.07
130.53,4003936.08
130.54,3842124.87
130.55,3047416.66
130.56,3864283.71
130.57,3603425.51
130.58,4990809.66
130.59,3592694.17
130.6,2896818.87
130.61,4140187.87
130.62,4738396.65
130.63,3132034.77
130.64,4179208.44
130.65,3984930.05
130.66,4435094.02
130.67,3245627.04
130.68,4107515.48
130.69,4053871.88
130.7,3839182.66
130.71,3769504.34
130.72,4839166.37
130.73,4084189.21
130.74,3048148.28
130.75,4182052.01
130.76,4417699.6
130.77,4531813.09
130.78,4467232.59
130.79,4854021.26
130.8,3655977.2
130.81,4520507.97
130.82,3942823.14
130.83,4742081.45
130.84,3490237.63
130.85,4368125.98
130.86,4305710.6
130.87,4722849.38
130.88,3396214.55
130.89,4412493.56
130.9,4616151.24
130.91,3798268.4
130.92,3855744.76
130.93,3627850.25
130.94,3481300.52
130.95,3414913.36
130.96,3727586.51
130.97,3608232.72
130.98,4666407.02
130.99,4087472.71
131.0,4518497.7
131.01,2902476.4
131.02,3398957.72
131.03,3456635.5
131.04,4100169.84
131.05,3761970.04
131.06,3564031.53
131.07,4495604.82
131.08,3009402.54
131.09,4686569.18
131.1,3877393.8
131.11,3548452.41
131.12,3420862.58
131.13,4299228.2
131.14,3206719.52
131.15,3879378.09
131.16,3369440.89
131.17,4579731.64
131.18,2740341.62
131.19,3262964.86
131.2,3644069.94
131.21,4205708.07
131.22,3435897.14
131.23,4128493.73
131.24,3914715.66
131.25,3819736.01
131.26,3546119.79
131.27,3758442.14
131.28,3520842.83
131.29,4644244.79
131.3,3489844.91
131.31,4201820.28
131.32,4388368.03
131.33,4224067.5
131.34,3626764.31
131.35,3800689.25
131.36,4601124.01
131.37,3264517.33
131.38,4055396.11
131.39,2647715.98
131.4,5031195.44
131.41,4151215.27
131.42,3763246.11
131.43,4437991.91
131.44,4364969.08
131.45,3775490.44
131.46,3158564.59
131.47,3130961.63
131.48,3846548.01
131.49,3836169.77
131.5,3694223.03
131.51,4958285.22
131.52,3359835.08
131.53,3704275.82
131.54,4076935.99
131.55,4161335.96
131.56,4357720.62
131.57,2933041.94
131.58,3807485.74
131.59,3499095.52
131.6,5058657.71
131.61,3045652.75
131.62,4286879.52
131.63,3500910.95
131.64,4596722.87
131.65,3555153.06
131.66,3606358.13
131.67,3816011.26
131.68,4440798.67
131.69,3817838.15
131.7,3314577.55
131.71,4017819.76
131.72,3634365.34
131.73,3562855.99
131.74,4642544.2
131.75,3693752.04
131.76,3567238.93
131.77,3969499.13
131.78,3558181.92
131.79,3797005.99
131.8,3588610.03
131.81,5194665.07
131.82,3158589.68
131.83,5224732.42
131.84,3223824.16
131.85,3505198.33
131.86,4642561.54
131.87,3908725.91
131.88,3410687.83
131.89,3412241.96
131.9,4385668.34
131.91,3734513.88
131.92,4134201.87
131.93,3359610.91
131.94,5287248.12
131.95,4312071.91
131.96,3793817.65
131.97,5146419.95
131.98,3064513.9
131.99,3685615.56
132.0,2875856.25
132.01,3449408.5
132.02,3709004.42
132.03,4353769.17
132.04,3489547.52
132.05,4900303.99
132.06,4551214.3
132.07,4329487.27
132.08,3033282.86
132.09,3144142.26
132.1,3955400.6
132.11,4115914.26
132.12,4042114.66
132.13,3179327.76
132.14,3800841.49
132.15,3342055.61
132.16,3259376.98
132.17,3654024.7
132.18,3905480.82
132.19,3522975.09
132.2,3668340.1
132.21,4117192.23
132.22,3280474.21
